"terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","Freq","resp.var"
30,0,280,10,6,224,"in"
300,0.1,300,10,4,233,"in"
610,0.7,380,240,20,234,"out"
100,0.5,60,130,10,234,"out"
680,0.1,160,10,0,234,"out"
100,0,190,10,12,233,"in"
20,0,190,10,12,232,"in"
0,0,290,10,6,188,"in"
30,1.2,390,190,18,234,"out"
100,0.1,300,10,4,229,"in"
660,0.1,70,120,0,234,"out"
30,0,270,0,10,233,"in"
370,0.9,220,70,4,234,"out"
20,0.1,300,10,2,231,"in"
950,0.1,60,90,16,234,"out"
10,0.1,300,10,4,220,"in"
130,0,190,10,10,233,"in"
220,0.4,80,300,-2,234,"out"
1090,1.3,70,40,0,234,"out"
610,0.9,180,130,8,234,"out"
70,0.1,300,10,4,231,"in"
40,0,300,10,0,231,"in"
20,0,310,0,4,233,"in"
940,0,290,100,14,234,"out"
730,0,110,160,0,234,"out"
510,0.7,140,80,20,234,"out"
80,0.1,300,10,2,218,"in"
480,0.4,300,260,18,234,"out"
720,0.5,140,270,2,234,"out"
70,0.1,220,10,12,233,"in"
690,1.1,200,20,-2,234,"out"
10,0.1,290,10,6,211,"in"
950,1,390,50,6,234,"out"
1030,1.1,100,160,16,234,"out"
260,1,350,120,4,234,"out"
430,0.7,310,300,0,234,"out"
370,0.1,10,30,18,234,"out"
860,0.4,310,160,18,234,"out"
20,0,290,10,6,229,"in"
230,0.4,140,60,4,234,"out"
50,1.1,230,40,16,234,"out"
20,0,190,10,12,232,"in"
210,1.3,260,180,0,234,"out"
0,0,310,0,2,233,"in"
40,0.1,300,10,2,211,"in"
30,0,300,10,0,231,"in"
740,1.2,290,260,8,234,"out"
580,0.7,260,280,12,234,"out"
130,0,210,10,8,233,"in"
0,0,270,10,10,233,"in"
680,0.5,10,230,18,234,"out"
640,0.3,200,120,0,234,"out"
150,1,400,30,10,234,"out"
260,0.1,280,10,4,232,"in"
720,0.7,380,270,14,234,"out"
1230,0.9,40,30,4,234,"out"
680,0.1,280,20,12,234,"out"
1200,0.6,280,140,10,234,"out"
0,0,310,10,0,223,"in"
800,0.4,0,250,16,234,"out"
50,0,190,10,10,232,"in"
450,1.3,40,280,6,234,"out"
800,1.1,330,240,8,234,"out"
750,0.2,210,250,-2,234,"out"
830,0.2,230,240,2,234,"out"
280,0.3,260,290,16,234,"out"
10,0.2,300,10,4,225,"in"
170,0.1,240,10,8,230,"in"
60,0.1,190,40,8,234,"out"
30,0,310,10,4,230,"in"
740,1.1,120,180,0,234,"out"
1080,0.2,150,0,12,234,"out"
20,0,280,10,4,231,"in"
290,0.8,290,300,6,234,"out"
130,0.8,0,90,10,234,"out"
950,1.1,60,260,4,234,"out"
530,0.4,160,260,14,234,"out"
70,0.1,220,10,12,233,"in"
360,0.9,180,170,6,234,"out"
70,0.1,300,10,4,231,"in"
50,0.8,150,260,-2,234,"out"
40,0.7,360,180,18,234,"out"
10,0,300,10,0,175,"in"
40,0,300,10,4,233,"in"
100,1.2,30,240,20,234,"out"
140,0.2,290,10,4,233,"in"
40,0.1,310,10,4,233,"in"
590,0,180,10,10,233,"in"
90,0.1,310,10,4,233,"in"
250,0.6,340,210,0,234,"out"
40,0.1,300,10,4,221,"in"
120,0,230,10,6,233,"in"
220,0.5,340,200,4,234,"out"
800,0.9,400,250,12,234,"out"
1010,0.7,350,100,4,234,"out"
70,0.2,260,10,8,232,"in"
0,0.1,300,10,0,232,"in"
30,0,290,10,6,203,"in"
1030,1.1,30,180,16,234,"out"
1080,0.8,120,140,16,234,"out"
70,0,230,10,6,217,"in"
860,0.5,120,80,6,234,"out"
300,0.2,370,300,14,234,"out"
40,0.1,240,0,14,231,"in"
400,0.5,30,210,8,234,"out"
40,0,220,10,8,233,"in"
10,0,270,10,8,222,"in"
170,1.3,90,120,4,234,"out"
440,0.1,150,140,4,234,"out"
0,0,340,10,0,232,"in"
380,0.1,180,30,14,234,"out"
390,1.1,400,260,10,234,"out"
140,0,300,10,2,227,"in"
250,0.7,250,60,0,234,"out"
510,1.2,390,90,10,234,"out"
1120,0.1,50,20,-2,234,"out"
760,0.5,270,150,-2,234,"out"
30,0.1,290,10,4,231,"in"
1070,1.1,230,270,-2,234,"out"
180,0,190,10,12,233,"in"
210,1.3,230,270,8,234,"out"
250,0,180,10,12,233,"in"
1080,0.7,320,200,0,234,"out"
160,0.1,40,280,12,234,"out"
110,0.2,290,10,4,232,"in"
770,0.6,40,40,0,234,"out"
480,0.3,0,60,0,234,"out"
80,0.1,300,10,2,218,"in"
730,1,200,120,20,234,"out"
130,1,50,230,6,234,"out"
100,0.7,80,180,2,234,"out"
160,0.6,300,160,20,234,"out"
1210,1.3,220,0,20,234,"out"
690,0.3,230,290,10,234,"out"
90,0.5,300,190,12,234,"out"
40,0,220,10,12,233,"in"
40,0.4,130,30,18,234,"out"
200,0.2,220,10,6,229,"in"
200,0.2,220,10,6,229,"in"
230,1.2,330,60,4,234,"out"
760,0.6,340,290,18,234,"out"
1000,1.3,260,90,0,234,"out"
10,0.1,290,10,4,218,"in"
20,0,310,0,4,233,"in"
250,0.1,190,10,10,233,"in"
40,0.1,240,0,14,231,"in"
80,0,290,10,4,233,"in"
10,0,310,10,0,223,"in"
330,1.1,370,80,0,234,"out"
920,1.3,100,250,0,234,"out"
180,0,270,10,4,232,"in"
490,0.4,110,250,12,234,"out"
480,0.4,90,140,6,234,"out"
1190,0.7,280,160,6,234,"out"
870,0.3,360,220,10,234,"out"
0,0,320,10,0,229,"in"
760,1.3,220,220,10,234,"out"
10,0,280,10,4,219,"in"
40,0,300,10,4,233,"in"
20,0,310,0,4,233,"in"
50,0,200,10,12,232,"in"
20,0,200,10,12,233,"in"
650,0.7,0,90,2,234,"out"
570,1.1,360,20,14,234,"out"
1210,0.6,220,100,14,234,"out"
590,1,90,160,20,234,"out"
80,0.1,300,10,4,233,"in"
20,0,190,10,12,232,"in"
970,0.8,240,80,0,234,"out"
900,0.6,230,250,14,234,"out"
1110,0.5,310,280,20,234,"out"
10,0.1,290,10,6,211,"in"
70,0.1,220,10,12,233,"in"
50,0.1,300,10,4,232,"in"
680,1,350,220,18,234,"out"
30,0.1,290,0,6,232,"in"
740,0.4,330,50,-2,234,"out"
320,1.2,250,140,14,234,"out"
10,0,270,0,10,226,"in"
940,0,110,250,6,234,"out"
40,0,260,10,4,233,"in"
10,0,220,10,10,233,"in"
40,0.1,310,0,2,233,"in"
90,0.1,300,10,2,226,"in"
720,0.5,90,70,2,234,"out"
60,0,220,60,2,234,"out"
30,0,230,10,10,232,"in"
30,0,170,280,16,234,"out"
20,0.1,290,0,6,233,"in"
0,0,260,10,10,208,"in"
520,0,140,100,0,234,"out"
20,0,260,10,10,208,"in"
0,0,310,10,2,215,"in"
180,1,0,300,6,234,"out"
1060,0.2,110,300,20,234,"out"
800,0.4,230,220,-2,234,"out"
290,0.3,220,10,8,231,"in"
120,0.6,270,240,10,234,"out"
190,0,240,10,10,232,"in"
870,0.1,130,60,-2,234,"out"
760,1,230,70,18,234,"out"
970,0.3,280,60,8,234,"out"
110,0.9,40,240,8,234,"out"
70,0.1,300,0,6,231,"in"
30,0,300,10,2,220,"in"
1000,0.4,130,70,20,234,"out"
0,0,260,10,10,208,"in"
0,0,310,0,2,233,"in"
450,0.4,180,290,20,234,"out"
40,0,200,10,8,233,"in"
30,0,260,20,4,233,"in"
410,1.1,30,250,-2,234,"out"
40,0,250,10,10,232,"in"
1060,0.8,200,150,6,234,"out"
200,0.2,220,10,6,229,"in"
330,0.4,50,190,18,234,"out"
40,0.1,300,10,2,211,"in"
420,0.5,160,280,14,234,"out"
70,0.1,240,0,12,232,"in"
280,0.7,250,20,2,234,"out"
1150,0,160,110,4,234,"out"
420,1,70,70,14,234,"out"
1160,1.3,130,60,14,234,"out"
400,0.9,320,10,4,234,"out"
200,0.1,230,10,10,233,"in"
40,0,290,10,4,233,"in"
140,0.2,290,10,4,233,"in"
30,0.1,300,0,6,233,"in"
1250,0.2,180,200,0,234,"out"
90,0.1,300,10,2,226,"in"
650,0.2,120,290,14,234,"out"
840,1.3,40,0,0,234,"out"
1150,0.7,300,60,14,234,"out"
960,0.8,140,190,2,234,"out"
320,0.9,40,220,12,234,"out"
870,1.1,20,170,20,234,"out"
10,0.1,300,10,2,217,"in"
930,0.9,410,300,10,234,"out"
140,0.3,330,100,10,234,"out"
1200,0.7,80,300,2,234,"out"
270,0.4,0,300,12,234,"out"
420,1,90,200,16,234,"out"
140,0,200,10,10,233,"in"
50,0,190,10,10,232,"in"
490,1,140,300,4,234,"out"
1220,0.1,70,220,2,234,"out"
280,0,300,10,2,230,"in"
1240,1,110,140,-2,234,"out"
0,0,320,10,2,233,"in"
110,0.4,250,10,4,229,"in"
50,0.1,270,10,8,227,"in"
90,0,190,10,10,233,"in"
20,0,220,10,6,233,"in"
40,0,190,10,10,232,"in"
30,0,210,10,12,233,"in"
1150,0.8,330,40,16,234,"out"
110,0.1,200,10,10,231,"in"
80,0,240,10,8,223,"in"
70,0.1,280,10,6,232,"in"
30,0.1,300,10,2,231,"in"
0,0,290,10,4,108,"in"
30,0,200,10,14,233,"in"
1170,1.1,230,140,10,234,"out"
250,0.1,190,10,10,233,"in"
10,0.1,310,10,2,230,"in"
1180,0.9,250,120,4,234,"out"
330,0,370,140,0,234,"out"
20,0.1,280,10,4,233,"in"
530,0,180,160,14,234,"out"
60,0,190,10,10,230,"in"
10,0,310,10,0,223,"in"
100,0,200,10,12,233,"in"
190,0,240,10,10,232,"in"
400,0.3,140,290,14,234,"out"
950,0.3,190,300,10,234,"out"
1190,0.3,290,280,12,234,"out"
90,0.2,10,260,4,234,"out"
90,0.1,300,10,4,230,"in"
290,0.3,220,10,8,231,"in"
230,0,210,10,12,233,"in"
40,0,310,10,4,232,"in"
1220,0.1,310,50,20,234,"out"
20,0.1,290,10,2,218,"in"
1030,0.7,220,10,-2,234,"out"
270,0.2,100,180,20,234,"out"
1070,0.9,10,140,14,234,"out"
170,0,260,10,4,233,"in"
480,1.2,30,130,6,234,"out"
20,0.1,300,10,2,231,"in"
1230,1.2,220,60,8,234,"out"
40,0,200,10,8,233,"in"
100,0.2,290,10,4,233,"in"
40,0,190,10,10,232,"in"
870,0.9,240,270,18,234,"out"
110,0.1,200,10,10,231,"in"
250,0.1,190,10,10,233,"in"
30,0,280,10,6,224,"in"
1160,0.3,260,300,-2,234,"out"
290,0.3,220,10,8,231,"in"
60,0.3,390,140,12,234,"out"
40,0,250,10,10,232,"in"
40,0.1,230,10,14,233,"in"
20,0,310,0,4,233,"in"
470,0.6,230,240,14,234,"out"
250,0.2,300,10,2,232,"in"
50,0,190,10,10,232,"in"
240,0.2,290,200,4,234,"out"
40,0,250,10,10,232,"in"
320,1.2,40,280,6,234,"out"
350,0.8,100,200,10,234,"out"
1070,0,0,210,2,234,"out"
1140,1,60,300,12,234,"out"
10,0.1,300,10,4,220,"in"
170,0.1,170,250,-2,234,"out"
130,0,190,10,10,233,"in"
1120,1,180,180,10,234,"out"
10,0,300,10,4,210,"in"
40,0.1,310,0,4,233,"in"
1190,0.6,150,160,18,234,"out"
30,0,210,10,12,233,"in"
760,1,70,140,6,234,"out"
20,0,310,0,4,233,"in"
20,0,220,10,6,233,"in"
170,0,240,20,4,221,"in"
20,0.1,280,10,6,231,"in"
790,0.8,50,290,16,234,"out"
900,0.7,40,130,0,234,"out"
300,0.6,360,30,0,234,"out"
150,0.5,270,120,4,234,"out"
240,1.1,390,150,18,234,"out"
60,0,190,10,10,230,"in"
700,1.2,70,10,-2,234,"out"
70,0.1,300,10,2,230,"in"
410,0,370,240,4,234,"out"
1120,0.4,120,130,2,234,"out"
950,0.5,280,70,10,234,"out"
100,0,180,10,12,233,"in"
170,1.3,370,120,20,234,"out"
10,0.1,280,10,6,229,"in"
10,0,270,10,10,221,"in"
380,0.1,250,120,20,234,"out"
30,0.1,300,10,4,230,"in"
40,0,300,10,0,231,"in"
30,0,310,10,2,233,"in"
120,1.2,210,60,2,234,"out"
20,0,270,10,10,230,"in"
1210,1.3,240,80,4,234,"out"
1180,0.4,350,110,10,234,"out"
500,0.7,50,20,0,234,"out"
30,0,270,0,10,233,"in"
900,1.2,0,180,20,234,"out"
100,0.2,290,10,4,233,"in"
780,1.3,380,190,20,234,"out"
950,0.7,310,60,12,234,"out"
20,0.1,300,10,2,231,"in"
70,0.2,250,10,8,233,"in"
590,1.1,100,200,4,234,"out"
70,0.1,280,10,6,232,"in"
110,0,60,60,-2,234,"out"
150,0.1,10,160,-2,234,"out"
1100,1,340,40,18,234,"out"
500,0.9,60,10,-2,234,"out"
1050,0,180,180,0,234,"out"
510,0.3,370,170,-2,234,"out"
0,0,320,0,0,232,"in"
850,0,370,140,16,234,"out"
740,1.1,200,190,10,234,"out"
30,0,210,10,12,233,"in"
30,0,310,10,4,230,"in"
80,0.3,60,80,10,234,"out"
10,0.1,290,10,6,211,"in"
10,0,320,0,0,233,"in"
0,0,160,80,6,234,"out"
500,0.3,330,190,20,234,"out"
530,0.3,380,290,8,234,"out"
720,1.1,210,240,4,234,"out"
1070,0.6,220,20,2,234,"out"
590,1,360,290,0,234,"out"
110,0.8,380,80,6,234,"out"
740,0.6,100,280,12,234,"out"
320,0.1,70,170,-2,234,"out"
90,0.1,310,10,4,233,"in"
1090,0,320,130,20,234,"out"
990,1.2,360,100,-2,234,"out"
110,0.2,300,10,4,231,"in"
380,1.2,260,280,-2,234,"out"
210,0.1,300,10,2,231,"in"
1230,0.8,190,10,2,234,"out"
160,0.4,290,230,14,234,"out"
70,0.1,300,10,2,230,"in"
0,0,300,10,2,222,"in"
60,0,250,10,10,233,"in"
0,0.1,320,10,0,233,"in"
10,0.1,280,10,6,229,"in"
120,0.1,10,90,6,234,"out"
0,0,300,10,4,231,"in"
1240,0.1,140,100,20,234,"out"
810,1,0,220,0,234,"out"
350,0.1,340,180,20,234,"out"
120,0.1,340,250,4,234,"out"
1000,0.7,160,220,14,234,"out"
170,0,190,10,12,233,"in"
50,1,120,60,18,234,"out"
10,0,300,10,4,210,"in"
50,1,350,270,6,234,"out"
380,0.4,350,80,4,234,"out"
490,1.2,190,280,8,234,"out"
30,0,220,10,6,232,"in"
20,0,290,10,4,227,"in"
140,0.2,300,10,4,231,"in"
1020,0.9,360,290,0,234,"out"
70,0.2,300,10,4,229,"in"
130,0.2,240,10,4,232,"in"
0,0,310,10,2,215,"in"
160,0.1,310,10,2,228,"in"
1170,0.9,400,0,12,234,"out"
420,1.1,140,280,20,234,"out"
20,0,310,10,2,231,"in"
60,0.2,300,10,4,232,"in"
170,0,260,10,4,233,"in"
830,1.1,220,140,-2,234,"out"
850,0.9,310,150,6,234,"out"
80,0,220,10,8,233,"in"
250,0.5,340,10,8,234,"out"
20,0,190,10,10,226,"in"
140,0.4,400,60,0,234,"out"
30,0.1,300,10,4,230,"in"
610,0.4,210,240,14,234,"out"
830,0.3,30,260,0,234,"out"
20,0,310,10,0,223,"in"
800,1.1,50,180,14,234,"out"
670,0.3,230,200,8,234,"out"
10,0,310,10,0,223,"in"
380,1.3,320,280,12,234,"out"
10,0,280,10,4,219,"in"
70,0.1,250,10,8,232,"in"
80,0,220,10,8,233,"in"
330,0,260,10,4,233,"in"
20,0,220,10,6,233,"in"
780,0.5,330,250,0,234,"out"
30,0,310,0,2,231,"in"
970,1.1,40,150,10,234,"out"
60,0,180,10,12,233,"in"
100,0,210,10,8,233,"in"
320,0.6,390,20,14,234,"out"
160,0.2,290,10,4,232,"in"
1040,0.1,180,290,10,234,"out"
20,0.1,300,10,2,231,"in"
0,0,290,10,4,108,"in"
1180,0.6,110,50,0,234,"out"
460,0,160,100,2,234,"out"
80,0,300,10,0,233,"in"
20,0.1,300,10,4,232,"in"
100,0.1,300,10,2,229,"in"
470,1,230,260,6,234,"out"
520,0.1,330,10,4,234,"out"
30,0,250,10,10,230,"in"
30,0,210,10,8,232,"in"
20,0,200,10,12,233,"in"
610,0.8,220,80,6,234,"out"
500,1.2,170,100,4,234,"out"
170,0.1,230,10,10,233,"in"
600,1,60,240,20,234,"out"
30,0,220,10,8,230,"in"
100,1,120,230,6,234,"out"
1240,0.9,160,190,8,234,"out"
40,0.1,260,10,8,207,"in"
40,0,300,10,0,231,"in"
50,0,250,10,10,233,"in"
790,1.1,380,50,10,234,"out"
50,0,290,10,6,233,"in"
290,0.1,70,90,10,234,"out"
60,0,180,10,12,233,"in"
170,0.1,240,10,8,230,"in"
530,0.9,220,20,2,234,"out"
50,0,290,10,6,233,"in"
590,0.4,230,40,14,234,"out"
730,0.7,350,260,2,234,"out"
10,0,290,10,8,227,"in"
1250,1.2,50,50,20,234,"out"
0,0,270,10,10,233,"in"
830,0.5,370,210,20,234,"out"
760,0.8,10,230,-2,234,"out"
50,0,300,10,4,231,"in"
80,0.1,310,0,4,232,"in"
490,1.3,10,110,4,234,"out"
380,0.9,10,210,6,234,"out"
60,0.1,300,0,6,233,"in"
0,0.1,320,10,0,233,"in"
250,0.2,140,90,0,234,"out"
920,1.3,400,120,12,234,"out"
70,0,230,10,6,217,"in"
810,0,120,70,2,234,"out"
870,1.1,0,60,0,234,"out"
20,0,300,10,0,208,"in"
70,0.1,300,0,6,231,"in"
20,0,290,10,4,227,"in"
660,0.6,280,10,18,234,"out"
50,0,300,10,4,231,"in"
270,1.1,280,240,16,234,"out"
1040,0,240,70,10,234,"out"
120,0,300,10,2,231,"in"
110,0.4,250,10,4,229,"in"
20,0.5,220,0,20,234,"out"
200,0.2,220,10,6,229,"in"
90,0.9,410,290,-2,234,"out"
10,0,310,10,2,201,"in"
170,0,140,300,2,234,"out"
60,0,190,10,10,230,"in"
1230,0.4,360,60,4,234,"out"
240,1.2,220,210,8,234,"out"
370,0.9,110,140,10,234,"out"
870,0.6,350,210,-2,234,"out"
200,0.7,100,120,12,234,"out"
50,0,190,10,10,232,"in"
300,0.1,300,10,4,233,"in"
330,0.4,280,180,10,234,"out"
1220,0.9,20,120,14,234,"out"
40,0,220,10,12,233,"in"
0,0,280,10,4,176,"in"
310,0,180,10,12,233,"in"
940,0.5,180,140,12,234,"out"
590,1,180,190,6,234,"out"
10,0.1,300,10,2,217,"in"
30,0,300,10,4,230,"in"
1000,1.2,150,40,6,234,"out"
0,0.2,100,270,8,234,"out"
0,0.1,310,10,2,224,"in"
40,0,310,10,4,232,"in"
390,0.2,70,230,-2,234,"out"
80,0.1,160,220,18,234,"out"
290,0.3,220,10,8,231,"in"
10,0,320,0,0,233,"in"
810,0.3,250,250,20,234,"out"
60,0,190,10,10,230,"in"
60,0.2,60,120,6,234,"out"
40,0.1,300,10,4,221,"in"
420,0.9,110,20,14,234,"out"
120,0,230,10,6,233,"in"
530,0.4,300,60,20,234,"out"
40,0,300,10,0,231,"in"
90,0.1,90,30,4,234,"out"
1250,1.3,210,10,12,234,"out"
150,0,300,10,2,229,"in"
200,0.4,250,170,16,234,"out"
210,0.1,300,10,2,231,"in"
1020,1.3,330,110,0,234,"out"
590,0.8,60,270,-2,234,"out"
10,0.2,300,10,4,225,"in"
430,0.3,340,170,6,234,"out"
30,0.1,300,10,4,230,"in"
780,0.3,90,120,20,234,"out"
260,0,260,10,4,233,"in"
20,0,290,10,4,227,"in"
160,0.2,300,10,4,233,"in"
10,0.1,300,10,4,220,"in"
170,0.1,240,10,8,230,"in"
670,0.5,340,20,6,234,"out"
680,1.1,390,70,-2,234,"out"
680,1.3,230,220,4,234,"out"
160,0.2,290,10,4,232,"in"
10,0.1,300,10,4,220,"in"
80,0.2,170,230,20,234,"out"
30,0.5,350,10,6,234,"out"
20,0.1,300,10,4,232,"in"
260,0,260,10,4,233,"in"
30,0,310,10,2,233,"in"
0,0,310,0,2,233,"in"
40,0,200,10,8,233,"in"
370,0.6,390,120,4,234,"out"
870,1.3,190,230,12,234,"out"
250,0.1,300,10,2,231,"in"
30,0,260,20,4,233,"in"
310,0.1,300,10,2,232,"in"
10,0.1,310,10,2,230,"in"
660,0.5,10,180,16,234,"out"
330,0.8,380,90,4,234,"out"
540,0.1,20,80,2,234,"out"
20,0.1,290,10,4,223,"in"
430,0.3,150,150,10,234,"out"
80,0.2,300,10,4,227,"in"
1160,0.6,330,160,0,234,"out"
20,0,220,10,6,233,"in"
60,0,190,10,10,230,"in"
230,0,250,20,4,227,"in"
1090,0.2,320,110,14,234,"out"
170,0,260,10,4,233,"in"
1110,1,70,230,2,234,"out"
570,0.1,360,280,4,234,"out"
200,0.1,230,10,10,233,"in"
10,0,320,0,0,233,"in"
30,0,270,0,10,233,"in"
1140,0.2,230,120,14,234,"out"
50,0,290,10,6,233,"in"
1200,0.6,80,250,-2,234,"out"
340,0.1,110,210,2,234,"out"
20,0.1,290,10,4,223,"in"
390,0.8,130,10,16,234,"out"
1230,0.4,100,270,8,234,"out"
800,0.9,10,80,8,234,"out"
930,0,330,120,4,234,"out"
370,0.7,200,170,12,234,"out"
280,0,300,10,2,230,"in"
940,0.9,380,0,-2,234,"out"
50,0,200,10,12,232,"in"
10,0,200,10,14,233,"in"
950,0.7,230,90,-2,234,"out"
30,0.2,280,10,4,233,"in"
510,0,290,90,18,234,"out"
90,0,180,290,14,234,"out"
330,0.1,180,60,10,234,"out"
10,0,260,10,8,217,"in"
1000,0.1,370,290,0,234,"out"
10,0,290,10,0,233,"in"
90,0,220,10,6,232,"in"
400,1,90,130,0,234,"out"
1020,1,90,190,20,234,"out"
120,0,300,10,2,231,"in"
340,0.9,70,160,2,234,"out"
40,0.1,310,10,4,233,"in"
260,0,260,10,4,233,"in"
730,1.1,280,70,12,234,"out"
30,0,230,10,10,232,"in"
20,0,200,10,14,233,"in"
1170,0.9,90,140,12,234,"out"
420,0,70,90,0,234,"out"
110,0.2,300,10,4,231,"in"
40,0,300,10,0,231,"in"
50,0,200,10,12,232,"in"
880,0.4,20,110,16,234,"out"
10,0,310,10,2,201,"in"
1080,0.7,70,160,0,234,"out"
90,0.1,300,10,2,226,"in"
220,0.2,300,10,4,231,"in"
10,0,260,10,10,183,"in"
90,0.1,310,10,4,233,"in"
690,1.2,330,140,6,234,"out"
10,0,320,10,2,233,"in"
790,0.7,410,100,10,234,"out"
620,0.3,340,290,10,234,"out"
0,0,340,10,0,232,"in"
70,0.2,250,10,8,233,"in"
580,1.3,0,250,2,234,"out"
260,0.1,280,10,4,232,"in"
40,0,300,10,0,231,"in"
50,1.2,280,10,6,234,"out"
580,1,340,180,12,234,"out"
1220,0.3,310,220,10,234,"out"
10,0,320,10,2,233,"in"
10,0,310,10,0,223,"in"
870,0.1,410,200,6,234,"out"
10,0,200,10,12,231,"in"
780,0.3,410,40,12,234,"out"
70,0.1,300,10,4,231,"in"
150,0.7,90,250,10,234,"out"
880,1,360,10,-2,234,"out"
140,0,200,10,10,233,"in"
450,0.1,40,150,6,234,"out"
250,0.5,80,230,6,234,"out"
0,0.1,300,10,0,232,"in"
0,0.1,320,10,0,233,"in"
120,0,300,10,2,231,"in"
20,0,220,10,8,232,"in"
1170,0.2,190,100,2,234,"out"
950,0.9,160,10,0,234,"out"
10,0,200,10,12,231,"in"
970,0.6,360,280,-2,234,"out"
1040,0.7,410,80,16,234,"out"
310,1,330,20,6,234,"out"
280,0,300,10,2,230,"in"
410,0.2,380,200,0,234,"out"
1070,0.2,270,90,18,234,"out"
380,0,320,160,20,234,"out"
410,0.2,370,80,12,234,"out"
970,0.4,90,50,16,234,"out"
20,0,310,10,2,231,"in"
1090,1.2,270,60,6,234,"out"
1200,1.2,10,10,2,234,"out"
220,0.7,80,190,6,234,"out"
230,1.3,10,170,2,234,"out"
10,0,280,10,4,219,"in"
20,0,250,0,14,232,"in"
20,0,250,10,10,225,"in"
670,0.6,390,300,10,234,"out"
1070,1.1,290,150,4,234,"out"
30,0.1,300,0,6,233,"in"
600,0,140,290,0,234,"out"
380,0,340,230,0,234,"out"
740,0.8,400,260,18,234,"out"
680,0,190,30,18,234,"out"
80,0.1,300,10,4,233,"in"
110,0.2,290,10,4,232,"in"
0,1.2,210,30,12,234,"out"
710,0.9,360,260,6,234,"out"
40,0,220,10,8,233,"in"
30,0,230,10,10,232,"in"
170,0.5,100,60,14,234,"out"
280,0.8,200,200,4,234,"out"
820,1.2,360,20,2,234,"out"
940,0.4,40,260,2,234,"out"
20,0.2,140,110,20,234,"out"
20,0.1,280,10,4,233,"in"
270,0.6,40,140,-2,234,"out"
50,0,300,10,4,231,"in"
0,0.1,300,10,0,232,"in"
320,0.3,260,130,0,234,"out"
680,1.1,350,20,14,234,"out"
100,0,180,10,12,233,"in"
760,0.2,380,250,4,234,"out"
1100,0.6,170,170,20,234,"out"
0,0,300,10,2,222,"in"
500,0.9,170,120,0,234,"out"
20,0.1,290,10,6,233,"in"
0,0.1,290,10,4,221,"in"
20,0,220,10,8,232,"in"
310,1.1,290,60,8,234,"out"
570,0,230,190,12,234,"out"
0,0,280,10,4,176,"in"
390,1,310,120,20,234,"out"
1220,0.4,40,300,-2,234,"out"
0,0,310,0,2,233,"in"
30,0,260,20,4,233,"in"
30,0.2,280,10,4,233,"in"
110,0.1,200,10,10,231,"in"
250,0.1,190,10,10,233,"in"
80,0,290,10,4,233,"in"
260,0,390,150,0,234,"out"
270,0.1,260,20,4,234,"out"
1100,1,160,190,14,234,"out"
170,0.1,230,10,10,233,"in"
440,1.3,160,140,18,234,"out"
30,0,310,10,2,233,"in"
20,0,200,10,14,233,"in"
20,0,310,0,4,233,"in"
350,0.3,220,10,8,182,"in"
880,1.1,0,160,4,234,"out"
20,0,290,10,4,227,"in"
700,0.6,380,280,2,234,"out"
80,0.1,300,10,4,233,"in"
230,1,260,160,18,234,"out"
10,0,290,10,0,233,"in"
170,0.1,320,0,2,234,"out"
110,0.7,180,270,6,234,"out"
100,0,200,10,12,233,"in"
70,0.1,240,0,12,232,"in"
20,0,300,10,2,211,"in"
780,0.2,330,250,14,234,"out"
20,0.1,290,0,6,233,"in"
50,0.1,260,10,8,230,"in"
770,1.3,140,200,0,234,"out"
760,1.3,100,110,2,234,"out"
60,0.8,290,280,6,234,"out"
170,0.1,240,10,8,230,"in"
590,0.8,380,240,6,234,"out"
20,0.1,290,10,2,218,"in"
1260,1.2,230,300,2,234,"out"
200,0.2,220,10,6,229,"in"
930,0.9,250,300,8,234,"out"
60,0,250,10,10,233,"in"
770,0.5,280,0,12,234,"out"
90,0.1,300,10,4,230,"in"
10,0.1,280,10,6,229,"in"
20,0,280,10,6,208,"in"
330,0,260,10,4,233,"in"
30,0,200,10,14,233,"in"
1020,0.1,90,290,-2,234,"out"
200,1,290,50,4,234,"out"
800,0.5,250,50,20,234,"out"
110,0,210,10,8,232,"in"
990,1.2,200,290,12,234,"out"
80,0,60,10,4,234,"out"
170,0.1,240,10,8,230,"in"
490,0.5,130,80,10,234,"out"
650,0.7,410,40,4,234,"out"
470,1,70,20,4,234,"out"
490,0,300,30,-2,234,"out"
30,0,200,10,14,233,"in"
660,0.5,110,200,10,234,"out"
920,0.8,390,70,-2,234,"out"
10,0.1,290,10,4,218,"in"
170,0,260,10,4,233,"in"
1100,1.2,0,30,-2,234,"out"
910,0.3,70,240,14,234,"out"
10,0,270,10,8,222,"in"
110,0.4,250,10,4,229,"in"
20,0.1,290,10,4,223,"in"
150,1.2,250,60,-2,234,"out"
240,0.8,220,270,12,234,"out"
820,1,100,60,6,234,"out"
20,0.1,290,10,4,223,"in"
670,1.2,410,230,2,234,"out"
170,0,240,20,4,221,"in"
100,0.1,300,10,4,229,"in"
720,0.2,370,200,8,234,"out"
30,0.7,180,80,0,234,"out"
40,0.1,300,10,4,221,"in"
1170,0.3,90,30,8,234,"out"
240,0.2,300,10,2,232,"in"
10,0.2,320,230,16,234,"out"
700,0.8,30,270,16,234,"out"
