"terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","Freq","resp.var"
40,0,220,10,14,232,"in"
1100,0.2,290,190,10,234,"out"
140,0.2,300,10,4,231,"in"
120,0,300,10,2,231,"in"
830,1.1,320,30,8,234,"out"
30,0,290,10,6,203,"in"
120,0,300,10,2,231,"in"
1260,1.3,70,230,2,234,"out"
50,0,300,10,4,231,"in"
40,0.1,310,0,4,233,"in"
70,0.1,300,10,2,230,"in"
20,0,250,10,10,225,"in"
50,0,300,10,4,231,"in"
420,0,110,210,-2,234,"out"
70,0.1,280,10,6,232,"in"
250,0.1,190,10,10,233,"in"
220,0.2,300,10,4,231,"in"
100,0.8,250,180,12,234,"out"
840,1.1,0,100,0,234,"out"
710,0.1,290,220,18,234,"out"
20,0,290,10,4,227,"in"
10,0.1,300,10,2,217,"in"
1030,0.5,380,10,14,234,"out"
400,0.5,100,210,16,234,"out"
310,0.6,410,130,8,234,"out"
390,1.2,70,90,8,234,"out"
40,0,300,10,0,231,"in"
20,0.1,290,10,4,223,"in"
100,0.2,300,10,4,228,"in"
0,0,320,10,2,233,"in"
170,0,260,10,4,233,"in"
100,0.2,300,10,4,228,"in"
280,0,300,10,2,230,"in"
80,0,300,10,0,233,"in"
50,0.1,270,10,8,227,"in"
40,0,220,10,14,232,"in"
30,0.1,300,0,6,233,"in"
30,0,310,10,2,233,"in"
190,0,240,10,10,232,"in"
160,0.2,300,10,4,233,"in"
80,0,200,10,12,233,"in"
80,0.1,300,10,4,233,"in"
70,0.1,300,10,2,230,"in"
130,0,190,10,10,233,"in"
260,0.1,280,10,4,232,"in"
120,1.1,80,110,8,234,"out"
130,0,210,10,8,233,"in"
10,0,300,10,0,175,"in"
70,0.1,220,10,12,233,"in"
730,0.7,200,180,12,234,"out"
1120,0.1,120,260,16,234,"out"
390,0.6,360,220,20,234,"out"
120,0,300,10,2,231,"in"
140,0,300,10,2,227,"in"
590,0,180,10,10,233,"in"
410,0.2,250,0,0,234,"out"
80,0,290,10,4,233,"in"
60,0.1,300,10,4,227,"in"
110,1,310,120,4,234,"out"
0,0,300,10,2,222,"in"
10,0.1,300,10,4,220,"in"
0,0,270,10,8,231,"in"
130,0,180,10,12,233,"in"
980,0.7,0,280,10,234,"out"
10,0.1,310,10,2,230,"in"
150,0.1,190,10,10,233,"in"
90,0,220,10,6,232,"in"
940,0.3,260,160,12,234,"out"
100,0,210,10,8,233,"in"
30,0.1,280,10,6,228,"in"
20,0,310,10,2,231,"in"
100,0.3,290,10,0,233,"in"
0,0.9,160,250,10,234,"out"
180,0,190,10,12,233,"in"
50,0,190,10,10,232,"in"
1100,0.2,270,260,18,234,"out"
220,1.1,150,120,18,234,"out"
310,0.9,130,200,18,234,"out"
510,1.3,170,170,6,234,"out"
100,0,200,10,12,233,"in"
10,0,270,10,10,221,"in"
1150,0.5,60,220,10,234,"out"
0,0,320,10,0,229,"in"
550,0.7,20,80,0,234,"out"
90,0.1,300,10,4,230,"in"
60,1.1,130,60,4,234,"out"
10,0,290,10,0,233,"in"
10,0.1,310,10,2,230,"in"
290,0.6,300,170,-2,234,"out"
20,0,250,0,14,232,"in"
20,0,310,10,2,231,"in"
10,0,290,10,6,142,"in"
160,0.2,300,10,4,233,"in"
200,0.1,230,10,10,233,"in"
330,0,260,10,4,233,"in"
130,0.2,240,10,4,232,"in"
90,0,190,10,10,233,"in"
280,0.1,260,280,8,234,"out"
30,0,290,10,6,203,"in"
30,0.3,410,220,0,234,"out"
190,0.9,70,290,10,234,"out"
10,0.1,300,10,4,220,"in"
30,0,310,10,2,233,"in"
0,0,310,10,2,215,"in"
10,0,310,10,0,223,"in"
50,0.1,300,0,6,233,"in"
200,0,200,10,12,233,"in"
20,0,290,10,8,232,"in"
30,0.1,300,10,2,231,"in"
30,0,220,10,8,230,"in"
260,0.1,300,10,2,232,"in"
1150,0,270,30,12,234,"out"
40,0,260,10,4,233,"in"
10,0,200,10,12,231,"in"
20,0,260,10,10,208,"in"
20,0,300,10,2,211,"in"
1010,1,80,20,-2,234,"out"
70,0.1,240,0,12,232,"in"
60,0.1,300,0,6,233,"in"
0,0,300,10,4,231,"in"
50,0,270,10,4,233,"in"
130,0.2,240,10,4,232,"in"
860,0.5,0,220,10,234,"out"
20,0,310,10,2,231,"in"
980,1.2,110,120,18,234,"out"
190,0,240,10,10,232,"in"
10,0.1,280,10,4,227,"in"
130,0,180,10,12,233,"in"
80,0,240,10,8,223,"in"
40,0,190,10,10,232,"in"
30,0.1,300,0,6,233,"in"
230,0,210,10,12,233,"in"
160,0.1,230,10,6,226,"in"
1020,1.3,400,130,0,234,"out"
820,0.9,140,120,2,234,"out"
90,0.1,300,10,4,230,"in"
600,0,400,90,6,234,"out"
20,0,200,10,12,233,"in"
160,0.2,290,10,4,232,"in"
0,0.1,300,10,0,232,"in"
210,0.6,130,160,12,234,"out"
10,0,220,10,6,232,"in"
510,0.6,260,220,8,234,"out"
70,0.1,280,10,6,232,"in"
960,1.1,230,220,6,234,"out"
190,0.5,380,210,20,234,"out"
1000,1.3,20,100,4,234,"out"
70,0.1,280,10,6,232,"in"
430,0.3,70,300,2,234,"out"
160,0.1,310,10,2,228,"in"
110,0.2,300,10,4,231,"in"
1010,0.7,340,130,16,234,"out"
10,0.2,300,10,4,225,"in"
630,0.5,390,300,18,234,"out"
10,0,270,0,10,226,"in"
140,0,210,10,8,233,"in"
1040,0.6,240,290,20,234,"out"
140,0,200,10,10,233,"in"
1160,0.3,410,50,14,234,"out"
30,0.1,280,10,6,228,"in"
100,0.1,300,10,2,229,"in"
110,0.8,180,270,18,234,"out"
60,0,180,10,12,233,"in"
140,0,200,10,10,233,"in"
20,0.1,280,10,6,231,"in"
40,0,280,10,6,230,"in"
120,0,230,10,6,233,"in"
1030,1,90,210,12,234,"out"
130,0.9,50,50,20,234,"out"
150,0,300,10,2,229,"in"
170,0.1,230,10,10,233,"in"
20,0.1,290,10,4,223,"in"
20,0,190,10,10,226,"in"
30,0,300,10,4,230,"in"
0,0,280,10,4,176,"in"
20,0.1,300,10,2,231,"in"
10,0.1,290,10,6,211,"in"
30,0.1,280,10,6,228,"in"
10,0,300,10,2,166,"in"
20,0,220,10,8,232,"in"
610,0.3,350,50,20,234,"out"
40,1.2,10,110,10,234,"out"
890,1.3,300,180,4,234,"out"
20,0,280,10,4,231,"in"
0,0,310,0,2,233,"in"
150,0.1,190,10,10,233,"in"
360,0.7,320,60,4,234,"out"
100,0,210,10,12,230,"in"
1000,0.9,190,30,20,234,"out"
820,1.2,60,170,0,234,"out"
1090,1.1,350,200,6,234,"out"
260,0.2,80,100,18,234,"out"
40,0,280,10,6,230,"in"
790,1,180,160,14,234,"out"
60,1.3,0,180,8,234,"out"
380,0,340,140,12,234,"out"
30,0,300,10,0,231,"in"
20,0,290,10,8,232,"in"
110,0.2,290,10,4,232,"in"
30,0,220,10,12,232,"in"
880,1,20,220,2,234,"out"
100,0.3,290,10,0,233,"in"
690,0.4,50,80,12,234,"out"
20,0.1,280,10,6,231,"in"
120,0.1,300,10,2,232,"in"
80,0,200,10,12,233,"in"
20,0,300,10,2,211,"in"
70,0,190,10,10,233,"in"
540,1,230,240,4,234,"out"
60,1,320,10,-2,234,"out"
170,0,240,20,4,221,"in"
70,1,170,110,4,234,"out"
440,0.2,70,180,8,234,"out"
20,0,190,10,10,226,"in"
900,0.6,320,280,0,234,"out"
250,0,180,10,12,233,"in"
1210,0.6,90,90,18,234,"out"
10,0,280,10,4,219,"in"
80,0,240,10,8,223,"in"
1140,0.1,150,30,10,234,"out"
730,0.9,250,130,18,234,"out"
20,0.1,300,10,2,231,"in"
550,1.3,340,210,14,234,"out"
100,0.5,290,40,0,234,"out"
390,1,30,180,6,234,"out"
50,0.1,270,10,8,227,"in"
190,0,220,10,6,233,"in"
30,0,220,10,12,232,"in"
200,0.1,230,10,10,233,"in"
300,0.1,300,10,4,233,"in"
630,0.9,280,0,8,234,"out"
10,0,270,10,8,222,"in"
10,0,310,10,0,223,"in"
250,0,180,10,12,233,"in"
670,0.7,160,90,2,234,"out"
20,0,240,10,10,233,"in"
340,0,300,10,2,233,"in"
490,0,360,270,0,234,"out"
10,0,310,10,2,201,"in"
30,0,200,10,14,233,"in"
30,0,300,10,2,220,"in"
80,0,300,10,0,233,"in"
300,0.5,240,280,6,234,"out"
30,0.1,300,10,2,231,"in"
1070,1.1,120,40,2,234,"out"
40,0.1,310,0,2,233,"in"
720,1,190,300,8,234,"out"
50,0,300,10,4,231,"in"
300,0.1,300,10,4,233,"in"
20,0,190,10,10,226,"in"
40,0,280,10,6,230,"in"
30,0,210,10,8,232,"in"
50,0,290,10,6,233,"in"
1120,0.2,210,180,2,234,"out"
1220,0.7,10,170,16,234,"out"
800,0.4,80,170,-2,234,"out"
50,0,300,0,6,233,"in"
10,0,270,10,8,222,"in"
40,0,300,10,2,230,"in"
40,0.1,310,10,4,233,"in"
10,0,320,10,2,233,"in"
280,0,190,10,12,233,"in"
170,0,240,20,4,221,"in"
130,0.8,260,240,8,234,"out"
580,0.5,410,130,8,234,"out"
280,0,240,10,6,226,"in"
0,0.1,300,10,0,232,"in"
20,0,220,10,6,233,"in"
10,0,260,10,8,217,"in"
120,0.1,300,10,2,232,"in"
30,0,270,10,10,232,"in"
100,0,210,10,12,230,"in"
40,0,260,10,4,233,"in"
30,0,310,10,4,230,"in"
50,0.1,260,10,8,230,"in"
10,0,320,10,2,233,"in"
80,0,290,10,4,233,"in"
290,0.3,220,10,8,231,"in"
20,0,200,10,12,233,"in"
10,0,290,10,2,216,"in"
80,0,240,10,8,223,"in"
70,0.2,250,10,8,233,"in"
380,1.2,370,220,12,234,"out"
0,0.1,320,10,0,233,"in"
260,0.1,280,10,4,232,"in"
40,0,260,10,4,233,"in"
430,1.1,30,130,0,234,"out"
30,0,210,10,12,233,"in"
200,0,230,10,6,233,"in"
10,0,320,10,2,233,"in"
70,0.1,280,10,6,232,"in"
120,0.1,300,10,2,232,"in"
220,0.2,300,10,4,231,"in"
70,0.1,300,0,6,231,"in"
240,0.2,300,10,2,232,"in"
40,0,300,10,2,230,"in"
220,0.2,300,10,4,231,"in"
30,0.1,280,10,6,228,"in"
100,0,200,10,12,233,"in"
20,0,310,0,4,233,"in"
250,0,180,10,12,233,"in"
20,0,290,10,4,227,"in"
110,0,210,10,8,232,"in"
30,0,270,10,10,232,"in"
240,0.2,300,10,2,232,"in"
140,0,200,10,10,233,"in"
30,0,210,10,12,233,"in"
20,0.1,280,10,6,231,"in"
140,0.2,290,10,4,233,"in"
560,0.1,10,200,2,234,"out"
110,0.4,250,10,4,229,"in"
590,0.9,30,240,6,234,"out"
20,0.1,300,10,2,231,"in"
0,0,270,10,10,233,"in"
540,1.2,250,160,12,234,"out"
560,0.1,210,0,14,234,"out"
620,0.6,30,250,10,234,"out"
40,0,250,10,10,232,"in"
1170,1.1,10,290,0,234,"out"
40,0,220,10,8,233,"in"
440,0,170,200,16,234,"out"
1220,1.2,110,190,14,234,"out"
30,0,300,10,2,220,"in"
80,0,190,10,10,233,"in"
20,0,310,0,4,233,"in"
20,0,240,10,10,233,"in"
830,0.1,40,270,14,234,"out"
230,0,250,20,4,227,"in"
70,0.1,240,0,12,232,"in"
250,0.4,150,280,18,234,"out"
40,0,220,10,8,233,"in"
600,0.7,290,300,18,234,"out"
250,0.9,240,70,16,234,"out"
50,0,300,10,4,231,"in"
0,0,310,0,2,233,"in"
170,0.1,230,10,10,233,"in"
1170,1,110,20,20,234,"out"
300,0.1,300,10,4,233,"in"
0,0,300,10,0,201,"in"
820,0,310,150,6,234,"out"
20,0,310,10,0,223,"in"
40,0,220,10,14,232,"in"
1120,1.1,150,230,8,234,"out"
40,0.1,230,10,14,233,"in"
310,0.1,20,120,8,234,"out"
860,0.2,290,120,16,234,"out"
80,0,300,10,0,233,"in"
230,0,250,20,4,227,"in"
10,0,300,10,4,210,"in"
40,0.1,310,0,4,233,"in"
20,0,220,10,6,233,"in"
50,0,290,10,6,233,"in"
60,0,220,10,8,232,"in"
30,0,260,10,10,232,"in"
30,0,300,10,4,230,"in"
340,0,300,10,2,233,"in"
200,1.1,270,180,4,234,"out"
230,0,250,20,4,227,"in"
50,0,190,10,10,232,"in"
720,1.1,140,80,8,234,"out"
880,1,220,290,18,234,"out"
20,0,280,10,6,208,"in"
60,0.2,300,10,4,232,"in"
340,0,300,10,2,233,"in"
30,0,300,10,2,220,"in"
0,0,260,10,10,208,"in"
360,1.1,410,120,16,234,"out"
300,0.1,300,10,4,233,"in"
20,0.1,290,10,2,218,"in"
20,0,250,10,10,225,"in"
190,0,220,10,6,233,"in"
40,0,260,10,4,233,"in"
30,0,230,10,10,232,"in"
30,0,300,10,2,220,"in"
380,1,0,290,4,234,"out"
10,0,310,0,2,233,"in"
100,1.2,70,130,18,234,"out"
120,0.6,220,140,18,234,"out"
0,0,300,10,0,201,"in"
10,0,270,10,10,221,"in"
830,0.2,200,40,12,234,"out"
260,0,260,10,4,233,"in"
20,0,220,10,6,233,"in"
970,0.2,20,290,10,234,"out"
170,0.2,290,10,4,228,"in"
1210,1.3,0,140,16,234,"out"
320,0.6,320,30,16,234,"out"
490,0.6,180,280,6,234,"out"
180,0,190,10,12,233,"in"
330,0,260,10,4,233,"in"
0,0.1,310,10,2,224,"in"
60,0,220,10,8,232,"in"
90,0,190,10,10,233,"in"
250,0.1,300,10,2,231,"in"
560,0.9,0,30,18,234,"out"
110,0.4,250,10,4,229,"in"
490,0.7,300,40,14,234,"out"
0,0,260,10,8,231,"in"
420,0.1,170,210,8,234,"out"
10,0,290,10,8,227,"in"
760,0,250,280,0,234,"out"
180,1.1,100,300,10,234,"out"
10,0,200,10,12,231,"in"
40,0,300,10,0,231,"in"
230,1.3,280,160,-2,234,"out"
620,1.1,230,240,14,234,"out"
160,0.1,200,10,8,233,"in"
220,0.2,300,10,4,231,"in"
60,0,300,10,2,233,"in"
60,0,250,10,10,233,"in"
0,0,310,0,2,233,"in"
1050,0.1,240,140,6,234,"out"
30,0.1,280,10,6,228,"in"
40,1.1,300,80,12,234,"out"
180,0.1,290,10,4,228,"in"
40,0,200,10,8,233,"in"
20,0,220,10,6,233,"in"
1020,0.2,290,280,14,234,"out"
1230,0.5,80,30,18,234,"out"
240,0.2,300,10,2,232,"in"
80,0,190,10,10,233,"in"
160,0,330,90,20,234,"out"
10,0,320,0,0,233,"in"
30,0,300,10,4,230,"in"
1260,1.1,400,100,4,234,"out"
20,0.1,290,10,6,233,"in"
160,0.2,290,10,4,232,"in"
180,0.3,190,220,4,234,"out"
10,0,290,10,0,233,"in"
30,0,210,10,8,232,"in"
1190,1.2,150,60,14,234,"out"
770,1.3,200,10,20,234,"out"
0,0,270,10,10,233,"in"
60,0.1,300,10,4,227,"in"
0,0,340,10,0,232,"in"
30,0,270,0,10,233,"in"
560,0.6,120,200,8,234,"out"
10,0,290,10,6,142,"in"
10,0.1,300,10,4,220,"in"
20,0,260,10,10,208,"in"
20,0,250,10,10,225,"in"
30,0.1,280,10,6,228,"in"
20,0,250,0,14,232,"in"
160,0.1,200,10,8,233,"in"
30,0,190,10,10,232,"in"
530,0.8,50,220,4,234,"out"
40,0,300,10,0,231,"in"
40,0,250,10,10,232,"in"
70,0,190,10,10,233,"in"
70,0.2,250,10,8,233,"in"
620,1.2,0,30,20,234,"out"
60,0,220,10,8,232,"in"
50,0,270,0,10,232,"in"
290,0.3,220,10,8,231,"in"
40,0,220,10,8,233,"in"
100,0,180,10,12,233,"in"
540,1.2,320,270,10,234,"out"
210,1.1,250,70,20,234,"out"
50,0.1,300,10,4,232,"in"
0,0,310,10,0,223,"in"
100,0,180,10,12,233,"in"
10,0,200,10,12,231,"in"
980,0.2,370,240,10,234,"out"
0,0,300,10,2,222,"in"
1000,0.8,10,180,2,234,"out"
710,1.1,100,180,4,234,"out"
800,0.8,330,90,20,234,"out"
160,0.2,290,10,4,232,"in"
330,1.3,30,170,10,234,"out"
70,0.2,300,10,4,229,"in"
180,0.1,290,10,4,228,"in"
10,0,270,10,8,222,"in"
70,0.2,260,10,8,232,"in"
280,0,240,10,6,226,"in"
20,0,310,10,2,231,"in"
930,0.7,280,210,20,234,"out"
160,0.1,200,10,8,233,"in"
0,0.1,310,10,2,224,"in"
840,1,410,150,6,234,"out"
530,0.7,130,160,14,234,"out"
1180,1,370,240,-2,234,"out"
130,0,210,10,8,233,"in"
1260,0.8,50,120,12,234,"out"
30,0.1,300,0,6,233,"in"
110,0.2,290,10,4,232,"in"
60,0.1,300,0,6,233,"in"
20,0,290,10,8,232,"in"
280,0,300,10,2,230,"in"
70,1,60,240,6,234,"out"
30,0.1,300,0,6,233,"in"
770,0.7,220,250,8,234,"out"
50,0,300,10,4,231,"in"
10,0,290,10,8,227,"in"
20,0,190,10,12,232,"in"
30,0,300,10,2,220,"in"
600,0,140,110,12,234,"out"
60,0.1,300,10,4,227,"in"
990,0.3,380,40,14,234,"out"
140,0,300,10,2,227,"in"
200,0,230,10,6,233,"in"
20,0,240,10,10,233,"in"
680,1.3,270,0,10,234,"out"
1190,0.4,400,290,16,234,"out"
120,0.1,300,10,2,232,"in"
60,0.1,300,10,4,227,"in"
50,0.1,300,10,2,223,"in"
40,0,310,10,4,232,"in"
1160,0.9,240,70,10,234,"out"
140,0,210,10,8,233,"in"
1010,1.2,310,290,16,234,"out"
50,0,190,10,10,232,"in"
50,0,220,10,8,233,"in"
20,0,250,0,14,232,"in"
10,0.1,290,10,6,211,"in"
160,0.1,210,10,8,233,"in"
290,0.3,240,20,0,234,"out"
10,0,200,10,12,231,"in"
980,0.9,110,240,-2,234,"out"
240,0.2,280,240,12,234,"out"
10,0,310,10,2,201,"in"
10,0,290,10,2,216,"in"
30,0,250,10,10,230,"in"
130,0.5,340,210,20,234,"out"
310,0,180,10,12,233,"in"
0,0,340,10,0,232,"in"
80,0,290,10,4,233,"in"
290,0.3,220,10,8,231,"in"
40,0.1,310,0,4,233,"in"
950,0.6,330,120,20,234,"out"
0,0,320,10,2,233,"in"
330,0,260,10,4,233,"in"
740,0.5,140,170,12,234,"out"
880,1.3,40,270,4,234,"out"
20,0.1,300,10,4,232,"in"
120,1.2,390,170,14,234,"out"
70,0.2,390,280,2,234,"out"
70,0.1,220,10,12,233,"in"
200,0.6,290,240,20,234,"out"
1040,0.8,310,200,6,234,"out"
30,0,200,10,14,233,"in"
30,0,310,0,2,231,"in"
40,0,300,10,4,233,"in"
0,0,290,10,2,205,"in"
630,0.3,70,240,6,234,"out"
1180,0.4,20,240,12,234,"out"
40,0,220,10,12,233,"in"
1130,1.2,180,160,16,234,"out"
0,0,270,10,8,231,"in"
130,0.2,240,10,4,232,"in"
240,0.7,310,60,20,234,"out"
70,0.1,240,0,12,232,"in"
70,0.1,300,10,4,231,"in"
100,0.1,300,10,2,229,"in"
80,0,190,10,10,233,"in"
20,0.1,300,10,2,231,"in"
140,0,210,10,8,233,"in"
240,1.3,240,100,8,234,"out"
90,0.1,300,10,2,226,"in"
70,0.2,300,10,4,229,"in"
20,0.1,60,140,14,234,"out"
50,0,300,10,4,231,"in"
160,0.1,230,10,6,226,"in"
800,1,210,230,0,234,"out"
0,0,280,10,6,50,"in"
40,0,250,10,10,232,"in"
910,0.2,110,110,12,234,"out"
300,0.1,300,10,4,233,"in"
10,0.1,290,10,4,218,"in"
950,0.2,140,200,6,234,"out"
0,0.1,300,10,0,232,"in"
10,0,220,10,10,233,"in"
250,0.2,300,10,2,232,"in"
30,0,220,10,12,232,"in"
550,1.3,160,90,6,234,"out"
10,0.1,310,10,2,230,"in"
210,0.5,100,170,20,234,"out"
40,0.1,310,10,4,233,"in"
0,0,290,10,6,188,"in"
10,0,200,10,14,233,"in"
70,0.1,300,10,2,230,"in"
20,0,310,10,2,231,"in"
1120,1.2,240,160,18,234,"out"
340,0.9,230,90,8,234,"out"
30,0,250,10,10,230,"in"
160,0.2,300,10,4,233,"in"
170,0.1,240,10,8,230,"in"
390,0.7,10,40,6,234,"out"
1050,0.3,330,20,0,234,"out"
540,0.2,150,110,-2,234,"out"
910,0.3,330,80,16,234,"out"
10,0,270,10,10,221,"in"
310,1,250,60,10,234,"out"
30,0,210,10,12,233,"in"
390,0.2,150,290,6,234,"out"
340,1.3,180,170,0,234,"out"
60,0.1,300,0,6,233,"in"
30,0,300,10,4,230,"in"
200,0.1,230,10,10,233,"in"
70,0.1,220,10,12,233,"in"
20,0,300,10,4,220,"in"
40,0,300,10,4,233,"in"
20,0,260,10,10,208,"in"
40,0,280,10,6,230,"in"
1250,1.3,200,170,6,234,"out"
70,0.1,280,10,6,232,"in"
530,0.7,40,140,2,234,"out"
990,1.1,170,130,10,234,"out"
470,0.5,300,180,4,234,"out"
80,0.2,300,10,4,227,"in"
60,0.1,300,0,6,233,"in"
40,0,220,10,8,233,"in"
1190,0.5,360,100,14,234,"out"
70,0.1,300,10,2,230,"in"
980,1,220,140,4,234,"out"
70,0.1,300,10,4,231,"in"
390,0.7,10,110,12,234,"out"
230,0,250,20,4,227,"in"
140,0.9,380,150,14,234,"out"
160,0.4,60,230,0,234,"out"
650,0.8,180,180,6,234,"out"
10,0,320,10,2,233,"in"
40,0,220,10,12,233,"in"
740,1.2,360,90,2,234,"out"
60,0,220,10,8,232,"in"
250,0,180,10,12,233,"in"
1260,1,270,130,2,234,"out"
80,0.1,300,10,2,218,"in"
1210,0.6,310,90,20,234,"out"
20,0,260,10,4,233,"in"
0,0,310,10,2,215,"in"
240,0.2,300,10,2,232,"in"
20,0,290,10,4,227,"in"
90,0.1,310,10,4,233,"in"
130,0,180,10,12,233,"in"
20,0,260,10,10,208,"in"
50,0.1,300,0,6,233,"in"
0,0,300,10,2,222,"in"
70,0.1,280,10,6,232,"in"
640,1,320,150,-2,234,"out"
120,0,230,10,6,233,"in"
50,0,190,10,10,232,"in"
0,0,260,10,8,231,"in"
30,0,190,10,10,232,"in"
10,0,270,10,4,233,"in"
0,0,250,10,10,233,"in"
1000,0.9,0,140,12,234,"out"
300,0.5,280,40,2,234,"out"
10,0,290,10,0,233,"in"
370,0,120,200,18,234,"out"
730,0.3,100,160,6,234,"out"
0,0.1,300,10,0,232,"in"
1190,1.2,270,20,4,234,"out"
220,0.2,300,10,4,231,"in"
40,0.1,310,0,2,233,"in"
10,0,200,10,12,231,"in"
80,0.2,300,10,4,227,"in"
30,0,210,10,12,233,"in"
20,0.1,290,10,4,223,"in"
40,0,200,10,8,233,"in"
1000,0.6,80,20,0,234,"out"
70,0.2,260,10,8,232,"in"
40,0,300,10,4,233,"in"
510,0.6,340,80,0,234,"out"
610,0.7,370,240,18,234,"out"
280,0,190,10,12,233,"in"
550,1.3,60,220,0,234,"out"
670,0.2,330,50,8,234,"out"
230,0.8,60,130,-2,234,"out"
180,0.9,10,60,0,234,"out"
40,0.1,260,10,8,207,"in"
30,0,210,10,12,233,"in"
40,0.1,310,0,4,233,"in"
30,0,250,10,10,230,"in"
240,0.2,300,10,2,232,"in"
50,0.1,300,0,6,233,"in"
290,0,320,100,0,234,"out"
630,0.7,410,130,6,234,"out"
250,0,180,10,12,233,"in"
250,0.2,300,10,2,232,"in"
60,0.1,300,0,6,233,"in"
0,0,310,0,2,233,"in"
10,0,280,10,4,219,"in"
160,0.1,200,10,8,233,"in"
30,0,260,20,4,233,"in"
110,0.1,200,10,10,231,"in"
180,0.1,270,210,6,234,"out"
670,1.1,340,50,0,234,"out"
30,0.1,300,10,2,231,"in"
40,0,220,10,12,233,"in"
370,0.8,270,60,4,234,"out"
20,0,190,10,12,232,"in"
310,0,180,10,12,233,"in"
100,0,180,10,12,233,"in"
30,0,260,20,4,233,"in"
70,0.2,260,10,8,232,"in"
350,0.6,230,250,20,234,"out"
1070,0.1,320,270,14,234,"out"
20,0,200,10,14,233,"in"
30,0,210,10,12,233,"in"
980,1,20,300,4,234,"out"
10,0.1,280,10,6,229,"in"
350,0.3,220,10,8,182,"in"
560,0.5,340,220,12,234,"out"
30,0,290,10,6,203,"in"
50,0,300,10,4,231,"in"
280,1.1,40,10,10,234,"out"
60,0.1,300,0,6,233,"in"
140,0,210,10,8,233,"in"
160,0.1,230,10,6,226,"in"
260,0.2,300,10,2,233,"in"
0,0,250,10,10,233,"in"
170,0.2,290,10,4,228,"in"
30,0.1,300,10,2,231,"in"
30,0,230,10,10,232,"in"
70,0.2,260,10,8,232,"in"
1000,0.4,220,260,6,234,"out"
90,0,190,10,10,233,"in"
70,0.2,250,10,8,233,"in"
10,0,320,10,2,233,"in"
20,0,190,10,12,232,"in"
20,0,300,10,0,208,"in"
0,0,300,10,4,231,"in"
10,0,220,10,10,233,"in"
30,0,300,10,2,220,"in"
110,0.1,200,10,10,231,"in"
1130,0.1,280,290,2,234,"out"
420,1.3,220,20,0,234,"out"
110,0.1,200,10,10,231,"in"
40,0,290,10,4,233,"in"
10,0.1,300,10,2,217,"in"
30,0,310,10,2,233,"in"
30,0.4,90,80,4,234,"out"
230,0,250,20,4,227,"in"
250,0.1,300,10,2,231,"in"
590,0,180,10,10,233,"in"
330,0,320,100,12,234,"out"
20,0,260,10,4,233,"in"
20,0,260,10,4,233,"in"
60,0.1,300,10,4,227,"in"
230,1.3,20,260,2,234,"out"
380,1.2,100,150,16,234,"out"
30,0.2,280,10,4,233,"in"
0,0,340,10,0,232,"in"
230,0,210,10,12,233,"in"
160,0.2,290,10,4,232,"in"
1140,0.8,410,100,18,234,"out"
180,0,270,10,4,232,"in"
440,0.6,30,120,12,234,"out"
160,0.1,310,10,2,228,"in"
20,0,190,10,12,232,"in"
10,0,300,10,4,210,"in"
530,0.3,20,300,10,234,"out"
640,0.8,0,230,8,234,"out"
10,0.1,300,10,2,217,"in"
830,0.3,180,250,12,234,"out"
900,1,80,190,6,234,"out"
60,0.1,300,0,6,233,"in"
250,0.2,300,10,2,232,"in"
130,0.7,380,40,2,234,"out"
20,0,290,10,4,227,"in"
70,0.1,250,10,8,232,"in"
990,0.2,290,140,8,234,"out"
70,0.5,370,0,20,234,"out"
1180,0.1,360,40,6,234,"out"
50,0,270,10,4,233,"in"
20,0,290,10,8,232,"in"
110,0.2,290,10,4,232,"in"
860,0.3,310,270,-2,234,"out"
30,0,280,10,6,224,"in"
160,0.2,290,10,4,232,"in"
70,0.1,300,10,2,230,"in"
100,0.3,290,10,0,233,"in"
10,0.1,300,10,2,217,"in"
160,0.1,310,10,2,228,"in"
980,0.2,270,30,8,234,"out"
170,0.1,230,10,10,233,"in"
890,0,0,40,10,234,"out"
10,0,310,10,2,201,"in"
30,0,280,10,6,224,"in"
660,0.5,50,240,12,234,"out"
70,0.1,280,10,6,232,"in"
30,0,300,10,0,231,"in"
60,0.2,300,10,4,232,"in"
920,1,290,180,2,234,"out"
810,0,80,80,2,234,"out"
40,0,190,10,10,232,"in"
10,0,260,10,8,217,"in"
210,0.1,300,10,2,231,"in"
0,0.1,320,10,0,233,"in"
550,0.9,0,190,8,234,"out"
20,0.1,290,10,6,233,"in"
710,1.2,10,120,18,234,"out"
0,0,310,10,0,223,"in"
1120,0.9,70,210,-2,234,"out"
740,0.5,160,190,-2,234,"out"
460,0.3,400,90,20,234,"out"
0,0,260,10,8,231,"in"
1260,0.9,230,290,20,234,"out"
30,0,220,10,8,230,"in"
110,0,190,10,10,233,"in"
30,0,270,10,10,232,"in"
20,0.1,300,10,4,232,"in"
250,0,180,10,12,233,"in"
10,0,280,10,4,219,"in"
30,0,260,20,4,233,"in"
670,0.6,170,270,8,234,"out"
60,0,220,10,8,232,"in"
220,1.2,220,230,18,234,"out"
20,0.1,290,10,4,223,"in"
180,1.1,90,250,14,234,"out"
610,1.3,150,160,4,234,"out"
750,1.3,130,210,0,234,"out"
220,0.2,300,10,4,231,"in"
