"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade","ID","terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","cover"
"1784",1784,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",73.5816666666667,32.61,"papillate",2015,2010,1784,0.479156494140625,0.00902804732322693,293.258605957031,6.48016214370728,3.74497747421265,"Mud to muddy Sand"
"1785",1785,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",73.5566666666667,34.5816666666667,"papillate",2015,2010,1785,13.2187519073486,0.0521396808326244,297.349639892578,6.3407735824585,3.04793334007263,"Mud to muddy Sand"
"1786",1786,"","","Craniella","BESS-JH-2015","58J3","NCT",73.5566666666667,34.5816666666667,"massive",2015,2010,1786,13.2187519073486,0.0521396808326244,297.349639892578,6.3407735824585,3.04793334007263,"Mud to muddy Sand"
"1787",1787,"","","Craniella","BESS-JH-2015","58J3","NCT",73.5566666666667,34.5816666666667,"massive",2015,2010,1787,13.2187519073486,0.0521396808326244,297.349639892578,6.3407735824585,3.04793334007263,"Mud to muddy Sand"
"1788",1788,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",73.5216666666667,36.6516666666667,"papillate",2015,2010,1788,3.97222328186035,0.0374999344348907,306.439636230469,6.75657653808594,0.955210328102112,"Mud to muddy Sand"
"1789",1789,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",74.11,36.695,"papillate",2015,2010,1789,1.15624618530273,0.0515540465712547,307.796630859375,6.47156620025635,1.12989282608032,"Mud to muddy Sand"
"1790",1790,"","","Thenea","BESS-JH-2015","58J3","NCT",74.11,36.695,"massive",2015,2010,1790,1.15624618530273,0.0515540465712547,307.796630859375,6.47156620025635,1.12989282608032,"Mud to muddy Sand"
"1791",1791,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.11,36.695,"papillate",2015,2010,1791,1.15624618530273,0.0515540465712547,307.796630859375,6.47156620025635,1.12989282608032,"Mud to muddy Sand"
"1792",1792,"","","Thenea","BESS-JH-2015","58J3","NCT",74.1466666666667,34.545,"massive",2015,2010,1792,16.3854179382324,0.0288793761283159,296.27001953125,6.65691804885864,1.9717423915863,"Mud to muddy Sand"
"1793",1793,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.1683333333333,32.4666666666667,"papillate",2015,2010,1793,14.9131946563721,0.0570135861635208,301.943481445312,6.38353490829468,2.17279076576233,"Mud to muddy Sand"
"1794",1794,"","","Craniella","BESS-JH-2015","58J3","NCT",74.1683333333333,32.4666666666667,"massive",2015,2010,1794,14.9131946563721,0.0570135861635208,301.943481445312,6.38353490829468,2.17279076576233,"Mud to muddy Sand"
"1795",1795,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.1683333333333,32.4666666666667,"papillate",2015,2010,1795,14.9131946563721,0.0570135861635208,301.943481445312,6.38353490829468,2.17279076576233,"Mud to muddy Sand"
"1796",1796,"","","Thenea","BESS-JH-2015","58J3","NCT",74.1666666666667,30.41,"massive",2015,2010,1796,7.02084350585938,0.0668482109904289,294.385772705078,6.55580043792725,3.06630253791809,"Mud to muddy Sand"
"1797",1797,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.1516666666667,28.18,"papillate",2015,2010,1797,5.69443511962891,0.0169845633208752,283.930847167969,7.75094938278198,3.28619790077209,"Mud to muddy Sand"
"1798",1798,"","","Craniella","BESS-JH-2015","58J3","NCT",74.055,24.14,"massive",2015,2010,1798,8.00693511962891,0.0423757135868073,292.729125976562,7.43199729919434,2.8914794921875,"Mud to muddy Sand"
"1799",1799,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",74.675,23.615,"papillate",2015,2010,1799,4.54861068725586,0.0482535660266876,310.052032470703,5.71810579299927,2.43383073806763,"Mixed sediment"
"1800",1800,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.885,16.805,"papillate",2015,2010,1800,25.4513893127441,0.0234265383332968,291.88623046875,5.67613649368286,4.46993589401245,"Mud to muddy Sand"
"1801",1801,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.6266666666667,13.4516666666667,"papillate",2015,2010,1801,36.0625,0.0187597014009953,316.93701171875,5.34544038772583,2.34391903877258,NA
"1802",1802,"","","Tethya norvegica","BESS-JH-2015","58J3","NCT",75.9816666666667,15.7516666666667,"massive",2015,2010,1802,4.89583206176758,0.00998769421130419,293.938598632812,5.98096132278442,3.11870646476746,"Mud to muddy Sand"
"1803",1803,"","","Craniella","BESS-JH-2015","58J3","NCT",75.9816666666667,15.7516666666667,"massive",2015,2010,1803,4.89583206176758,0.00998769421130419,293.938598632812,5.98096132278442,3.11870646476746,"Mud to muddy Sand"
"1804",1804,"","","Geodia","BESS-JH-2015","58J3","NCT",75.495,16.2933333333333,"massive",2015,2010,1804,24.1111125946045,0.0311022512614727,297.601623535156,5.35339975357056,4.21051645278931,"Mud to muddy Sand"
"1805",1805,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",75.8516666666667,25.525,"papillate",2015,2010,1805,5.34028148651123,0.00102163234259933,304.460296630859,7.09256982803345,0.158818274736404,"Rock & boulders"
"1806",1806,"","","Stylocordyla borealis","BESS-JH-2015","58J3","NCT",75.8516666666667,25.525,"stipulate",2015,2010,1806,5.34028148651123,0.00102163234259933,304.460296630859,7.09256982803345,0.158818274736404,"Rock & boulders"
"1807",1807,"","","Thenea","BESS-JH-2015","58J3","NCT",74.6966666666667,26.0516666666667,"massive",2015,2010,1807,13.3923645019531,0.00495838792994618,298.818695068359,6.61247634887695,2.79575181007385,"Mud to muddy Sand"
"1808",1808,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.6966666666667,26.0516666666667,"papillate",2015,2010,1808,13.3923645019531,0.00495838792994618,298.818695068359,6.61247634887695,2.79575181007385,"Mud to muddy Sand"
"1809",1809,"","","Craniella","BESS-JH-2015","58J3","NCT",74.7483333333333,32.68,"massive",2015,2010,1809,6.375,0.037294689565897,318.174713134766,6.06726551055908,0.947839140892029,"Mud to muddy Sand"
"1810",1810,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",74.7483333333333,32.68,"papillate",2015,2010,1810,6.375,0.037294689565897,318.174713134766,6.06726551055908,0.947839140892029,"Mud to muddy Sand"
"1811",1811,"","","Craniella","BESS-JH-2015","58J3","NCT",75.2633333333333,36.9833333333333,"massive",2015,2010,1811,5.72222137451172,0.0169811863452196,318.328369140625,6.32707738876343,0.699341118335724,"Mixed sediment"
"1812",1812,"","","Craniella","BESS-JH-2015","58J3","NCT",75.3233333333333,30.2766666666667,"massive",2015,2010,1812,3.65277862548828,0.015176166780293,297.18017578125,6.66857385635376,2.31151485443115,"Mud to muddy Sand"
"1813",1813,"","","Craniella","BESS-JH-2015","58J3","NCT",75.33,28.1283333333333,"massive",2015,2010,1813,4.66319274902344,0.0377197265625,304.135559082031,6.42246723175049,2.56506395339966,"Mud to muddy Sand"
"1814",1814,"","","Craniella","BESS-JH-2015","58J3","NCT",75.9016666666667,28.0383333333333,"massive",2015,2010,1814,8.19096946716309,0.0444027669727802,309.351623535156,5.99007272720337,1.94733107089996,"Mud to muddy Sand"
"1815",1815,"","","Craniella","BESS-JH-2015","58J3","NCT",77.0466666666667,27.6916666666667,"massive",2015,2010,1815,15.3958320617676,0.0399517267942429,310.294677734375,5.86256408691406,0.37529119849205,"Mixed sediment"
"1816",1816,"","","Thenea","BESS-JH-2015","58J3","NCT",77.0466666666667,27.6916666666667,"massive",2015,2010,1816,15.3958320617676,0.0399517267942429,310.294677734375,5.86256408691406,0.37529119849205,"Mixed sediment"
"1817",1817,"","","Stylocordyla borealis","BESS-JH-2015","58J3","NCT",76.3566666666667,22.8866666666667,"stipulate",2015,2010,1817,18.6284713745117,0.0134071968495846,303.883575439453,5.56920146942139,1.87553918361664,"Mud to muddy Sand"
"1818",1818,"","","Craniella","BESS-JH-2015","58J3","NCT",76.3566666666667,22.8866666666667,"massive",2015,2010,1818,18.6284713745117,0.0134071968495846,303.883575439453,5.56920146942139,1.87553918361664,"Mud to muddy Sand"
"1819",1819,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.2816666666667,19.5383333333333,"papillate",2015,2010,1819,13.0347242355347,0.00168785930145532,303.502410888672,5.64082908630371,-0.865467131137848,NA
"1820",1820,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",75.8683333333333,37.3916666666667,"papillate",2015,2010,1820,7.1944465637207,0.0263473726809025,315.009796142578,5.79943799972534,1.53938925266266,"Mud to muddy Sand"
"1821",1821,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",76.4166666666667,37.5583333333333,"papillate",2015,2010,1821,3.87152671813965,0.0889549776911736,310.615203857422,5.96574592590332,1.80630576610565,"Mud to muddy Sand"
"1822",1822,"","","Thenea","BESS-JH-2015","58J3","NCT",76.4166666666667,37.5583333333333,"massive",2015,2010,1822,3.87152671813965,0.0889549776911736,310.615203857422,5.96574592590332,1.80630576610565,"Mud to muddy Sand"
"1823",1823,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",76.4583333333333,35.15,"papillate",2015,2010,1823,20.5624961853027,0.0749870017170906,308.371215820312,6.01257276535034,1.87319839000702,"Mud to muddy Sand"
"1824",1824,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",76.4583333333333,35.15,"papillate",2015,2010,1824,20.5624961853027,0.0749870017170906,308.371215820312,6.01257276535034,1.87319839000702,"Mud to muddy Sand"
"1825",1825,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",76.5283333333333,32.7133333333333,"papillate",2015,2010,1825,6.10764122009277,0.0476859509944916,308.240142822266,6.25889682769775,1.84687495231628,"Mud to muddy Sand"
"1826",1826,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.105,30.4883333333333,"papillate",2015,2010,1826,7.24305152893066,0.0260422397404909,309.490570068359,6.03802299499512,1.80413377285004,"Mud to muddy Sand"
"1827",1827,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.0583333333333,32.8966666666667,"papillate",2015,2010,1827,3.94791412353516,0.00151400687173009,307.003631591797,6.20102787017822,1.05042791366577,"Mud to muddy Sand"
"1828",1828,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",77.045,35.5033333333333,"papillate",2015,2010,1828,4.72916698455811,0.0280094854533672,304.130859375,6.21980810165405,0.267098635435104,"Mud to muddy Sand"
"1829",1829,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.0016666666667,37.86,"papillate",2015,2010,1829,19.8749942779541,0.0256958268582821,306.412292480469,6.16048717498779,0.318774342536926,"Mud to muddy Sand"
"1830",1830,"","","Thenea","BESS-JH-2015","58J3","NCT",77.0016666666667,37.86,"massive",2015,2010,1830,19.8749942779541,0.0256958268582821,306.412292480469,6.16048717498779,0.318774342536926,"Mud to muddy Sand"
"1831",1831,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.545,35.685,"papillate",2015,2010,1831,7.55902862548828,0.0229019839316607,303.907836914062,6.25021266937256,0.414309829473495,"Mud to muddy Sand"
"1832",1832,"","","Craniella","BESS-JH-2015","58J3","NCT",77.5616666666667,30.3483333333333,"massive",2015,2010,1832,3.77083587646484,0.0153526226058602,304.168426513672,6.05531120300293,0.637742817401886,"Mud to muddy Sand"
"1833",1833,"","","Geodia macandrewii","BESS-JH-2015","58J3","NCT",77.5616666666667,30.3483333333333,"massive",2015,2010,1833,3.77083587646484,0.0153526226058602,304.168426513672,6.05531120300293,0.637742817401886,"Mud to muddy Sand"
"1834",1834,"","","Thenea","BESS-JH-2015","58J3","NCT",77.5616666666667,30.3483333333333,"massive",2015,2010,1834,3.77083587646484,0.0153526226058602,304.168426513672,6.05531120300293,0.637742817401886,"Mud to muddy Sand"
"1835",1835,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",77.565,27.63,"papillate",2015,2010,1835,4.36805725097656,0.0114792212843895,305.759429931641,5.70367479324341,0.0432262979447842,"Mud to muddy Sand"
"1836",1836,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",77.565,27.63,"papillate",2015,2010,1836,4.36805725097656,0.0114792212843895,305.759429931641,5.70367479324341,0.0432262979447842,"Mud to muddy Sand"
"1837",1837,"","","Thenea","BESS-JH-2015","58J3","NCT",77.565,27.63,"massive",2015,2010,1837,4.36805725097656,0.0114792212843895,305.759429931641,5.70367479324341,0.0432262979447842,"Mud to muddy Sand"
"1838",1838,"","","Craniella","BESS-JH-2015","58J3","NCT",77.5666666666667,25.2466666666667,"massive",2015,2010,1838,11.1215295791626,0.00861633662134409,305.044891357422,5.98475646972656,0.193170771002769,NA
"1839",1839,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",78.16,37.715,"papillate",2015,2010,1839,15.9965305328369,0.00890077743679285,300.125823974609,6.48100805282593,-0.108238540589809,"Mud to muddy Sand"
"1840",1840,"","","Craniella","BESS-JH-2015","58J3","NCT",78.16,37.715,"massive",2015,2010,1840,15.9965305328369,0.00890077743679285,300.125823974609,6.48100805282593,-0.108238540589809,"Mud to muddy Sand"
"1841",1841,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",78.2216666666667,33.4116666666667,"papillate",2015,2010,1841,5.19791793823242,0.00299328286200762,308.427154541016,5.88979578018188,1.09223234653473,"Mud to muddy Sand"
"1842",1842,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",78.2216666666667,33.4116666666667,"papillate",2015,2010,1842,5.19791793823242,0.00299328286200762,308.427154541016,5.88979578018188,1.09223234653473,"Mud to muddy Sand"
"1843",1843,"","","Craniella","BESS-JH-2015","58J3","NCT",78.2216666666667,33.4116666666667,"massive",2015,2010,1843,5.19791793823242,0.00299328286200762,308.427154541016,5.88979578018188,1.09223234653473,"Mud to muddy Sand"
"1844",1844,"","","Thenea","BESS-JH-2015","58J3","NCT",78.2216666666667,33.4116666666667,"massive",2015,2010,1844,5.19791793823242,0.00299328286200762,308.427154541016,5.88979578018188,1.09223234653473,"Mud to muddy Sand"
"1845",1845,"","","Craniella","BESS-JH-2015","58J3","NCT",78.26,30.1733333333333,"massive",2015,2010,1845,3.42708969116211,0.00756703736260533,302.622375488281,6.40019559860229,0.407691180706024,"Mud to muddy Sand"
"1846",1846,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",78.2716666666667,27.175,"papillate",2015,2010,1846,14.1493034362793,0.00628881063312292,298.873138427734,5.57298803329468,0.390730708837509,"Mud to muddy Sand"
"1847",1847,"","","Craniella","BESS-JH-2015","58J3","NCT",78.2716666666667,27.175,"massive",2015,2010,1847,14.1493034362793,0.00628881063312292,298.873138427734,5.57298803329468,0.390730708837509,"Mud to muddy Sand"
"1848",1848,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",78.8016666666667,36.1633333333333,"papillate",2015,2010,1848,9.96180152893066,0.0200898870825768,301.223205566406,6.16078853607178,0.914988696575165,"Mud to muddy Sand"
"1849",1849,"","","Craniella","BESS-JH-2015","58J3","NCT",78.8016666666667,36.1633333333333,"massive",2015,2010,1849,9.96180152893066,0.0200898870825768,301.223205566406,6.16078853607178,0.914988696575165,"Mud to muddy Sand"
"1850",1850,"","","Thenea","BESS-JH-2015","58J3","NCT",78.8016666666667,36.1633333333333,"massive",2015,2010,1850,9.96180152893066,0.0200898870825768,301.223205566406,6.16078853607178,0.914988696575165,"Mud to muddy Sand"
"1851",1851,"","","Polymastia thielei","BESS-JH-2015","58J3","NCT",78.7816666666667,33.245,"papillate",2015,2010,1851,7.81945037841797,0.0078364135697484,301.261657714844,6.15302991867065,0.81827050447464,"Mud to muddy Sand"
"1852",1852,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",78.7816666666667,33.245,"papillate",2015,2010,1852,7.81945037841797,0.0078364135697484,301.261657714844,6.15302991867065,0.81827050447464,"Mud to muddy Sand"
"1853",1853,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",78.8216666666667,30.6466666666667,"papillate",2015,2010,1853,24.4131927490234,0.011744637042284,304.208190917969,5.3495454788208,0.426802903413773,"Mixed sediment"
"1854",1854,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",78.7866666666667,24.1166666666667,"papillate",2015,2010,1854,4.89583206176758,0.0105435010045767,296.001922607422,6.16523456573486,0.911287784576416,"Mud to muddy Sand"
"1855",1855,"","","Thenea","BESS-JH-2015","58J3","NCT",78.7866666666667,24.1166666666667,"massive",2015,2010,1855,4.89583206176758,0.0105435010045767,296.001922607422,6.16523456573486,0.911287784576416,"Mud to muddy Sand"
"1856",1856,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",79.375,27.4983333333333,"papillate",2015,2010,1856,10.5486030578613,0.0241380650550127,298.49609375,5.44247627258301,1.33153319358826,"Mud to muddy Sand"
"1857",1857,"","","Craniella","BESS-JH-2015","58J3","NCT",79.375,27.4983333333333,"massive",2015,2010,1857,10.5486030578613,0.0241380650550127,298.49609375,5.44247627258301,1.33153319358826,"Mud to muddy Sand"
"1858",1858,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",79.3883333333333,30.4116666666667,"papillate",2015,2010,1858,11.8784713745117,0.032052718102932,300.597900390625,6.01856279373169,1.19820940494537,"Mud to muddy Sand"
"1859",1859,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",79.4083333333333,33.4766666666667,"papillate",2015,2010,1859,4.34028244018555,0.0279588978737593,299.618133544922,5.45292282104492,1.11122381687164,"Mud to muddy Sand"
"1860",1860,"","","Craniella","BESS-JH-2015","58J3","NCT",79.4083333333333,33.4766666666667,"massive",2015,2010,1860,4.34028244018555,0.0279588978737593,299.618133544922,5.45292282104492,1.11122381687164,"Mud to muddy Sand"
"1861",1861,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"papillate",2015,2010,1861,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1862",1862,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"papillate",2015,2010,1862,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1863",1863,"","","Tethya norvegica","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"massive",2015,2010,1863,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1864",1864,"","","Craniella","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"massive",2015,2010,1864,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1865",1865,"","","Craniella","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"massive",2015,2010,1865,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1866",1866,"","","Thenea","BESS-JH-2015","58J3","NCT",79.9466666666667,33.615,"massive",2015,2010,1866,5.18403053283691,0.0124133322387934,298.952392578125,5.59668064117432,1.03507959842682,"Mud to muddy Sand"
"1867",1867,"","","Polymastia grimaldii","BESS-JH-2015","58J3","NCT",79.9933333333333,30.1766666666667,"papillate",2015,2010,1867,21.8368034362793,0.00854584202170372,298.916870117188,5.44547367095947,1.35254549980164,"Mixed sediment"
"1868",1868,"","","Polymastia thielei","BESS-JH-2015","58J3","NCT",79.9933333333333,30.1766666666667,"papillate",2015,2010,1868,21.8368034362793,0.00854584202170372,298.916870117188,5.44547367095947,1.35254549980164,"Mixed sediment"
"1869",1869,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",79.9933333333333,30.1766666666667,"papillate",2015,2010,1869,21.8368034362793,0.00854584202170372,298.916870117188,5.44547367095947,1.35254549980164,"Mixed sediment"
"1870",1870,"","","Thenea","BESS-JH-2015","58J3","NCT",79.9933333333333,30.1766666666667,"massive",2015,2010,1870,21.8368034362793,0.00854584202170372,298.916870117188,5.44547367095947,1.35254549980164,"Mixed sediment"
"1871",1871,"","","Tentorium semisuberites","BESS-JH-2015","58J3","NCT",79.92,28.6833333333333,"papillate",2015,2010,1871,34.6736145019531,0.0326841399073601,298.051788330078,5.55907773971558,1.39496064186096,"Mud to muddy Sand"
"1872",1872,"","","Craniella","BESS-JH-2015","58J3","NCT",80.52,34.035,"massive",2015,2010,1872,7.18054962158203,0.00174406811129302,299.330169677734,5.50655269622803,0.5901859998703,"Mud to muddy Sand"
"1873",1873,"","","Polymastia hemisphaerica","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"papillate",2016,2010,1873,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1874",1874,"","","Polymastia thielei","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"papillate",2016,2010,1874,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1875",1875,"","","Tentorium semisuberites","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"papillate",2016,2010,1875,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1876",1876,"","","Tethya norvegica","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"massive",2016,2010,1876,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1877",1877,"","","Geodia barretti","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"massive",2016,2010,1877,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1878",1878,"","","Geodia macandrewii","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"massive",2016,2010,1878,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1879",1879,"","","Stryphnus ponderosus","BESS-HH-2016","58HJ","NCT",81.0368320083333,17.9435369083333,"massive",2016,2010,1879,50.3125114440918,0.0708344131708145,298.894836425781,5.48017072677612,2.9390344619751,NA
"1880",1880,"","","Tentorium semisuberites","BESS-HH-2016","58HJ","NCT",80.6808631916666,15.4332178083333,"papillate",2016,2010,1880,343.5625,0.0274204295128584,299.294250488281,6.10997915267944,1.43328678607941,NA
"1881",1881,"","","Tethya norvegica","BESS-HH-2016","58HJ","NCT",80.6808631916666,15.4332178083333,"massive",2016,2010,1881,343.5625,0.0274204295128584,299.294250488281,6.10997915267944,1.43328678607941,NA
"1882",1882,"","","Craniella","BESS-HH-2016","58HJ","NCT",80.5111637249999,16.0594738083333,"massive",2016,2010,1882,53.15625,0.0717470869421959,300.222839355469,5.3344841003418,1.95830905437469,NA
"1883",1883,"","","Polymastia hemisphaerica","BESS-HH-2016","58HJ","NCT",80.2714736333333,16.3088649333333,"papillate",2016,2010,1883,26.4027824401855,0.0365970805287361,300.585144042969,5.30087804794312,1.99888527393341,NA
"1884",1884,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",74.1683458333333,32.4721008333333,"papillate",2016,2010,1884,14.9131946563721,0.0570135861635208,301.943481445312,6.38353490829468,2.17279076576233,"Mud to muddy Sand"
"1885",1885,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",78.7491416666666,24.1882,"papillate",2016,2010,1885,3.62152862548828,0.0104526933282614,296.148620605469,6.17223453521729,0.814518392086029,"Mud to muddy Sand"
"1886",1886,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",78.2219599999999,33.4207483333333,"papillate",2016,2010,1886,5.19791793823242,0.00299328286200762,308.427154541016,5.88979578018188,1.09223234653473,"Mud to muddy Sand"
"1887",1887,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",78.2175575,30.1186491666666,"papillate",2016,2010,1887,5.40278244018555,0.00857491884380579,302.570007324219,6.39679670333862,0.396272033452988,"Mud to muddy Sand"
"1888",1888,"","","Geodia","BESS-JH-2016","58J3","NCT",77.5494033333333,27.640855,"massive",2016,2010,1888,13.3159732818604,0.0191840957850218,304.368713378906,5.86862659454346,0.436039686203003,"Mud to muddy Sand"
"1889",1889,"","","Geodia","BESS-JH-2016","58J3","NCT",77.5557708333333,32.9774016666667,"massive",2016,2010,1889,3.65972328186035,0.0307903848588467,308.172180175781,6.00841569900513,1.13938200473785,"Mud to muddy Sand"
"1890",1890,"","","Thenea","BESS-JH-2016","58J3","NCT",77.5608391666667,35.6927125,"massive",2016,2010,1890,8.25694465637207,0.0102303307503462,303.908447265625,6.23357820510864,0.0844099968671799,"Mud to muddy Sand"
"1891",1891,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",77.5608391666667,35.6927125,"papillate",2016,2010,1891,8.25694465637207,0.0102303307503462,303.908447265625,6.23357820510864,0.0844099968671799,"Mud to muddy Sand"
"1892",1892,"","","Thenea","BESS-JH-2016","58J3","NCT",77.0107291666667,37.9152725,"massive",2016,2010,1892,17.0833358764648,0.0242986623197794,306.397918701172,6.16227865219116,0.298360228538513,"Mud to muddy Sand"
"1893",1893,"","","Thenea","BESS-JH-2016","58J3","NCT",77.056155,32.8798133333333,"massive",2016,2010,1893,3.94791412353516,0.00151400687173009,307.003631591797,6.20102787017822,1.05042791366577,"Mud to muddy Sand"
"1894",1894,"","","Polymastia hemisphaerica","BESS-JH-2016","58J3","NCT",77.0470966666666,27.7077816666666,"papillate",2016,2010,1894,17.125,0.0368479453027248,310.074890136719,5.89331912994385,0.39582034945488,"Mixed sediment"
"1895",1895,"","","Tentorium semisuberites","BESS-JH-2016","58J3","NCT",76.4981891666666,32.9513441666667,"papillate",2016,2010,1895,10.0520820617676,0.0465622991323471,309.733428955078,6.04887723922729,1.83542060852051,"Mud to muddy Sand"
"1896",1896,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",74.6886383333333,36.8490533333333,"papillate",2016,2010,1896,4.93403053283691,0.00935307517647743,310.382202148438,6.59496974945068,0.216313034296036,"Mud to muddy Sand"
"1897",1897,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",74.7545158333333,30.3958016666666,"papillate",2016,2010,1897,6.15625,0.0330517962574959,294.101989746094,6.66795539855957,2.9531831741333,"Mud to muddy Sand"
"1898",1898,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",74.7371891666666,28.34789,"papillate",2016,2010,1898,5.44444274902344,0.0300402268767357,295.656127929688,6.83075666427612,2.44660568237305,"Mud to muddy Sand"
"1899",1899,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",73.9649041666667,21.9437183333333,"papillate",2016,2010,1899,16.878475189209,0.0633382201194763,294.448150634766,7.21158790588379,2.94769525527954,"Mud to muddy Sand"
"1900",1900,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",74.1151041666666,26.2162333333333,"papillate",2016,2010,1900,4.45833587646484,0.0229168180376291,291.134979248047,7.53202867507935,3.04258799552917,"Mud to muddy Sand"
"1901",1901,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",74.1544491666667,28.2653091666666,"papillate",2016,2010,1901,2.66667175292969,0.0201863758265972,283.733337402344,7.76170969009399,3.27982926368713,"Mud to muddy Sand"
"1902",1902,"","","Thenea","BESS-JH-2016","58J3","NCT",74.1689291666666,30.4910508333333,"massive",2016,2010,1902,10.09375,0.0594306290149689,294.625457763672,6.55773448944092,3.04403185844421,"Mud to muddy Sand"
"1903",1903,"","","Polymastia penicillus","BESS-JH-2016","58J3","NCT",73.5898433333333,30.5714775,"papillate",2016,2010,1903,6.41666412353516,0.0133274970576167,289.005523681641,6.70602369308472,3.77612113952637,"Mud to muddy Sand"
